CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
78;CH;141028;D;10;0;;2.27674;0.22219;0.20185;AZUL;1271;;0;2023;2.877660000000001;"*010175AZ28*
QUESTÃO 77 QUESTÃO 79
Havia já muito tempo que a Europa desfrutava os TEXTO I
benefícios da vacina e arrancava à morte milhares de
Gerineldo dorme porque já está conformado com o
inocentes, condenados a serem vítimas do terrível flagelo
seu mundo. Porque já sabe tudo o que lhe pode acontecer
das bexigas, e o governo de Portugal nunca se lembrara de
após haver submetido todos os objetos que o rodeiam a um
transmitir ao Brasil a mais útil das descobertas humanas,
minucioso inventário de possibilidades. Seu apartamento,
quando aliás nenhum país mais do que ele carecia deste
mais que um apartamento, é uma teoria de sorte e de azar.
salutar invento ou se atendesse às vantagens da população
Melhor que ninguém, Gerineldo conhece o coeficiente
ou ao perdimento de imensas somas na mortandade
da dilatação de suas janelas e mantém marcado no
contínua de escravos, que este flagelo devorava. O certo
termômetro, com uma linha vermelha, o ponto em que
é que mais ocupado de seu ouro que de seus habitantes,
se quebrarão os vidros, despedaçados em estilhaços
Portugal, como em outros muitos casos, esperou que o
de morte. Sabe que os arquitetos e os engenheiros já
Brasil por seu próprio impulso remediasse a este mal.
previram tudo, menos o que nunca já aconteceu.
PEREIRA, J. C. 12 jan. 1828 apud LOPES, M. B.; POLITO, R. Para uma história
da vacina no Brasil: um manuscrito inédito de Norberto e Macedo. História, MÁRQUEZ, G. G. O pessimista. In: Textos do Caribe. Rio de Janeiro: Record, 1981.
Ciências, Saúde — Manguinhos, n. 2, abr.-jun. 2007 (adaptado).
TEXTO II
Escrito em 1828, o texto expressa a seguinte ideia de
A situação é o sujeito inteiro (ele não é nada a não ser
origem iluminista:
a sua situação) e é também a coisa inteira (nunca há mais
AA As leis observáveis regem o mundo material.
nada senão as coisas). É o sujeito a elucidar as coisas
BB O monarca racional promove a sociedade justa. pela sua própria superação, se assim quisermos; ou são
CC O direito natural justifica a liberdade dos homens. as coisas a reenviar ao sujeito a imagem dele. É a total
DD A produção da terra garante a riqueza das nações. facticidade, a contingência absoluta do mundo, do meu
nascimento, do meu lugar, do meu passado, dos meus
EE A responsabilidade dos governantes assegura a saúde
redores — e é a minha liberdade sem limites que faz com
dos povos.
que haja para mim uma facticidade.
QUESTÃO 78 SARTRE, J.-P. O ser e o nada: ensaio de ontologia fenomenológica.
Petrópolis: Vozes, 1997 (adaptado).
Os movimentos da agricultura urbana no Rio de
A postura determinista adotada pelo personagem
Janeiro vêm crescendo nos últimos vinte anos, tanto
Gerineldo contrasta com a ideia existencialista contida
por meio de reproduções de modelos de vida antigos,
no pensamento filosófico de Sartre porque
vinculados ao resgate dos próprios costumes, como — e
AA evidencia a manifestação do inconsciente.
cada vez mais — são revelados hábitos inventivos nos
quais moradores urbanos de diferentes classes sociais, BB nega a possibilidade de transcendência.
sem nenhuma referência anterior com o campo, passam a CC contraria o conhecimento difuso.
se dedicar a essas atividades. Ao possibilitar o acesso ao
DD sustenta a fugacidade da vida.
plantio e, consequentemente, à alimentação, permite-se
EE refuta a evolução biológica.
uma nova relação com o que se come, reduzindo o
percurso da cadeia produtiva e aproximando produtores
QUESTÃO 80
de consumidores, pois ambos se confundem nas
experiências de agricultura urbana. O Golpe Militar de 1964 foi implacável no combate
PORTILHO, M.; RODRIGUES, C. G. O.; FERNANDEZ, A. C. F. Cultivando relações no ao que restava das Ligas Camponesas, generalizadas na
arranjo local da Penha: a mobilização de mulheres a partir das práticas de agricultura década anterior. No entanto, em relação aos sindicatos,
urbana na favela. Cidades, Comunidades e Territórios, n. 42, jun. 2021.
sua atitude foi ambígua. Por meio de acordos com os
A prática agrícola destacada no texto apresenta como
Estados Unidos, foram concebidos centros sindicais e
vantagem no espaço urbano a
cursos de liderança com base em princípios conservadores
AA ocupação de lugares ociosos. e ministrados por membros da Igreja Católica.
BB densificação da área central. DEL PRIORE, M.; VENÂNCIO, R. Uma história da vida rural no Brasil.
Rio de Janeiro: Ediouro, 2006 (adaptado).
CC valorização do mercado externo.
DD priorização de insumos químicos. Os sindicatos rurais foram tratados da forma descrita no
texto porque o governo pretendia utilizá-los para
EE mecanização de técnicas de cultivo.
AA controlar as tensões políticas.
BB limitar a legislação trabalhista.
CC divulgar o programa populista.
DD regularizar a propriedade da terra.
EE estimular a oferta de mão de obra.
28 –CH • 1º DIA • CADERNO 1 • AZUL–"
3;LC;141715;E;8;0;;2.65505;0.51608;0.18619;AZUL;1201;1.0;0;2023;2.8309100000000003;"*010175AZ31*
QUESTÃO 89
Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento global
1,5 °C de aquecimento global 2 °C de aquecimento global 4 °C de aquecimento global
Variação (°C)
0 0,5 1 1,5 2 2,5 3 3,5 4 4,5 5 5,5 6 6,5 7
Mais quente
Simulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global
1,5 °C de aquecimento global 2 °C de aquecimento global 4 °C de aquecimento global
Variação (%)
-40 -30 -20 -10 0 10 20 30 40
Mais seco Mais úmido Fonte: IPCC
PIVETTA, M. O clima no Antropoceno. Revista Pesquisa Fapesp, n. 307, set. 2021.
Qual medida é capaz de minimizar as mudanças apresentadas nas simulações?
AA Expandir o transporte marítimo.
BB Incentivar os fluxos migratórios.
CC Monitorar as atividades vulcânicas.
DD Controlar as emissões de carbono.
EE Priorizar a utilização de termoelétricas.
QUESTÃO 90
Não tinha outra filosofia. Nem eu. Não digo que a Universidade me não tivesse ensinado alguma; mas eu decorei-lhe
só as fórmulas, o vocabulário, o esqueleto. Tratei-a como tratei o latim; embolsei três versos de Virgílio, dois de
Horácio, uma dúzia de locuções morais e políticas, para as despesas da conversação. Tratei-os como tratei a história
e a jurisprudência. Colhi de todas as cousas a fraseologia, a casca, a ornamentação.
ASSIS, M. Memórias póstumas de Brás Cubas. Belo Horizonte: Autêntica, 1999.
A descrição crítica do personagem de Machado de Assis assemelha-se às características dos sofistas, contestados
pelos filósofos gregos da Antiguidade, porque se mostra alinhada à
AA elaboração conceitual de entendimentos.
BB utilização persuasiva do discurso.
CC narração alegórica dos rapsodos.
DD investigação empírica da physis.
EE expressão pictográfica da pólis.
–CH • 1º DIA • CADERNO 1 • AZUL– 31"
49;CH;140581;E;8;0;;2.88883;0.67105;0.18912;AZUL;1191;;0;2023;2.81891;Questão de Espanhol - Posição 49 (Consulte o Caderno Azul Oficial)
47;CH;141345;E;26;0;;1.64714;-0.15918;0.19597;AZUL;1271;;0;2023;2.79197;"*010175AZ20*
CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS QUESTÃO 48
Questões de 46 a 90 No Cerrado, o conhecimento local está sendo cada
QUESTÃO 46 vez mais subordinado à lógica do agronegócio. De um
lado, o capital impõe os conhecimentos biotecnológicos,
como mecanismo de universalização de práticas agrícolas
e de novas tecnologias, e de outro, o modelo capitalista
subordina homens e mulheres à lógica do mercado. Assim,
as águas, as sementes, os minerais, as terras (bens
comuns) tornam-se propriedade privada. Além do mais,
há outros fatores negativos, como a mecanização pesada,
a “pragatização” dos seres humanos e não humanos, a
violência simbólica, a superexploração, as chuvas de
veneno e a violência contra a pessoa.
CALAÇA, M.; SILVA, E. B.; JESUS, J. N. Territorialização do agronegócio e subordinação
do campesinato no Cerrado. Élisée, Rev. Geo. UEG, n. 1, jan.-jun. 2021 (adaptado).
Os elementos descritos no texto, a respeito da
territorialização da produção, demonstram que há um
AA cerco aos camponeses, inviabilizando a manutenção
das condições para a vida.
BB descaso aos latifundiários, impactando a plantação
de alimentos para a exportação.
CC desprezo ao assalariado, afetando o engajamento dos
sindicatos para o trabalhador.
DD desrespeito aos governantes, comprometendo a
criação de empregos para o lavrador.
EE assédio ao empresariado, dificultando o investimento
de maquinários para a produção.
Fotografia da avó bordada
SCARELI, G. A máquina de costura e os fios da memória. Revista Brasileira QUESTÃO 49
de Pesquisa (Auto)Biográfica, n. 18, maio-ago. 2021.
A definição de Sertão descrita no bordado associa esse TEXTO I
recorte espacial a Com uma população de 25 milhões de habitantes
AA percursos e roteiros turísticos. (cerca de 60% de minorias muçulmanas, principalmente
BB trajetos e movimentos holísticos. da etnia Uigur), Xinjiang é uma região estratégica para a
CC vivências e itinerários socioafetivos. China. Faz fronteira com oito países, é uma artéria crucial
DD fronteiras e demarcações territoriais. do megaprojeto de infraestrutura chinês Cinturão e Rota e
tem as maiores reservas nacionais de carvão e gás natural.
EE profissões e interesses econômicos.
NINIO, M. Disponível em: https://oglobo.globo.com. Acesso em: 5 out. 2021 (adaptado).
QUESTÃO 47 TEXTO II
Felizes tempos eram esses! As moças iam à missa de Dentre as províncias da Região Oeste, Xinjiang se
madrugada. De dia ninguém as via e se alguma, em dia destaca ao receber mais de 1,7 milhão de migrantes entre
de festa, queria passear com a avó ou a tia, havia de ir de 2000 e 2010. O principal motivo desse fluxo migratório
é que o governo fornece subsídios à população visando
cadeirinhas. Bem razão têm os nossos velhos de chorar
aumentar a proporção de chineses da etnia Han em
por esses tempos, em que as filhas não sabiam escrever,
relação à população local de etnias turca e muçulmana.
e por isso não mandavam nem recebiam bilhetinhos.
ALVES, F.; TOYOSHIMA, S. Disparidade socioeconômica e fluxo migratório chinês:
Novo Correio de Modas, 1853, apud DONEGÁ, A. L. Publicar ficção em
interpretação de eventos contemporâneos segundo os clássicos do desenvolvimento.
meados do século XIX: um estudo das revistas femininas editadas
Revista de Economia Contemporânea, n. 1, jan.-abr. 2017 (adaptado).
pelos irmãos Laemmert. Campinas: Unicamp, 2013 (adaptado).
Na perspectiva do autor, as tradições e os costumes A política demográfica para a província mencionada
sociofamiliares sofreram alterações, no século XIX, nos textos é parte da seguinte ação estratégica do
decorrentes de quais fatores? governo chinês:
AA Hábitos de leitura e mobilidade regional. AA Promover a ocupação rural.
BB Circulação de impressos e trânsito religioso. BB Favorecer a liberdade religiosa.
CC Valorização da língua e imigração estrangeira. CC Descentralizar a gestão pública.
DD Práticas de letramento e transformação cultural. DD Incentivar a pluralidade cultural.
EE Flexibilização do ensino e reformismo pedagógico. EE Assegurar a integridade territorial.
20 –CH • 1º DIA • CADERNO 1 • AZUL–"
47;CH;141345;E;26;0;;1.64714;-0.15918;0.19597;AZUL;1231;;0;2023;2.79197;"*010175AZ20*
CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS QUESTÃO 48
Questões de 46 a 90 No Cerrado, o conhecimento local está sendo cada
QUESTÃO 46 vez mais subordinado à lógica do agronegócio. De um
lado, o capital impõe os conhecimentos biotecnológicos,
como mecanismo de universalização de práticas agrícolas
e de novas tecnologias, e de outro, o modelo capitalista
subordina homens e mulheres à lógica do mercado. Assim,
as águas, as sementes, os minerais, as terras (bens
comuns) tornam-se propriedade privada. Além do mais,
há outros fatores negativos, como a mecanização pesada,
a “pragatização” dos seres humanos e não humanos, a
violência simbólica, a superexploração, as chuvas de
veneno e a violência contra a pessoa.
CALAÇA, M.; SILVA, E. B.; JESUS, J. N. Territorialização do agronegócio e subordinação
do campesinato no Cerrado. Élisée, Rev. Geo. UEG, n. 1, jan.-jun. 2021 (adaptado).
Os elementos descritos no texto, a respeito da
territorialização da produção, demonstram que há um
AA cerco aos camponeses, inviabilizando a manutenção
das condições para a vida.
BB descaso aos latifundiários, impactando a plantação
de alimentos para a exportação.
CC desprezo ao assalariado, afetando o engajamento dos
sindicatos para o trabalhador.
DD desrespeito aos governantes, comprometendo a
criação de empregos para o lavrador.
EE assédio ao empresariado, dificultando o investimento
de maquinários para a produção.
Fotografia da avó bordada
SCARELI, G. A máquina de costura e os fios da memória. Revista Brasileira QUESTÃO 49
de Pesquisa (Auto)Biográfica, n. 18, maio-ago. 2021.
A definição de Sertão descrita no bordado associa esse TEXTO I
recorte espacial a Com uma população de 25 milhões de habitantes
AA percursos e roteiros turísticos. (cerca de 60% de minorias muçulmanas, principalmente
BB trajetos e movimentos holísticos. da etnia Uigur), Xinjiang é uma região estratégica para a
CC vivências e itinerários socioafetivos. China. Faz fronteira com oito países, é uma artéria crucial
DD fronteiras e demarcações territoriais. do megaprojeto de infraestrutura chinês Cinturão e Rota e
tem as maiores reservas nacionais de carvão e gás natural.
EE profissões e interesses econômicos.
NINIO, M. Disponível em: https://oglobo.globo.com. Acesso em: 5 out. 2021 (adaptado).
QUESTÃO 47 TEXTO II
Felizes tempos eram esses! As moças iam à missa de Dentre as províncias da Região Oeste, Xinjiang se
madrugada. De dia ninguém as via e se alguma, em dia destaca ao receber mais de 1,7 milhão de migrantes entre
de festa, queria passear com a avó ou a tia, havia de ir de 2000 e 2010. O principal motivo desse fluxo migratório
é que o governo fornece subsídios à população visando
cadeirinhas. Bem razão têm os nossos velhos de chorar
aumentar a proporção de chineses da etnia Han em
por esses tempos, em que as filhas não sabiam escrever,
relação à população local de etnias turca e muçulmana.
e por isso não mandavam nem recebiam bilhetinhos.
ALVES, F.; TOYOSHIMA, S. Disparidade socioeconômica e fluxo migratório chinês:
Novo Correio de Modas, 1853, apud DONEGÁ, A. L. Publicar ficção em
interpretação de eventos contemporâneos segundo os clássicos do desenvolvimento.
meados do século XIX: um estudo das revistas femininas editadas
Revista de Economia Contemporânea, n. 1, jan.-abr. 2017 (adaptado).
pelos irmãos Laemmert. Campinas: Unicamp, 2013 (adaptado).
Na perspectiva do autor, as tradições e os costumes A política demográfica para a província mencionada
sociofamiliares sofreram alterações, no século XIX, nos textos é parte da seguinte ação estratégica do
decorrentes de quais fatores? governo chinês:
AA Hábitos de leitura e mobilidade regional. AA Promover a ocupação rural.
BB Circulação de impressos e trânsito religioso. BB Favorecer a liberdade religiosa.
CC Valorização da língua e imigração estrangeira. CC Descentralizar a gestão pública.
DD Práticas de letramento e transformação cultural. DD Incentivar a pluralidade cultural.
EE Flexibilização do ensino e reformismo pedagógico. EE Assegurar a integridade territorial.
20 –CH • 1º DIA • CADERNO 1 • AZUL–"
115;CN;41122;C;15;0;;2.94887;0.69942;0.20571;AZUL;1301;;0;2023;2.7709299999999994;Questão de Espanhol - Posição 115 (Consulte o Caderno Azul Oficial)
115;CN;41122;C;15;0;;2.94887;0.69942;0.20571;AZUL;1261;;0;2023;2.7709299999999994;Questão de Espanhol - Posição 115 (Consulte o Caderno Azul Oficial)
2;LC;140565;D;5;0;;2.78457;0.65111;0.16995;AZUL;1281;1.0;0;2023;2.7660600000000004;"*010175AZ15*
QUESTÃO 32 Quase cinquenta obras de Lasar Segall foram confiscadas
pelo regime totalitário alemão na primeira metade do
O sol começa a descer por trás da vegetação da Ilha
século XX, entre elas a obra Eternos caminhantes,
da Restinga, na outra margem do rio Paraíba, colorindo
considerada degenerada por
o céu de amarelo, laranja e lilás. Então se ouvem as
AA representar uma estética tida como inconveniente para
primeiras notas do Bolero, do compositor francês Maurice
oideário político vigente.
Ravel, executadas pelo saxofonista Jurandy. É assim o
BB manifestar um posicionamento político-cultural
pôr do sol da praia do Jacaré, em Cabedelo (Grande João
concebido por grupos de oposição.
Pessoa). Depois do Bolero, Jurandy toca Asa branca,
CC expressar a cultura artística por meio da representação
de Luiz Gonzaga, e Meu sublime torrão, de Genival
parcial do corpo humano.
Macedo, espécie de hino não oficial da Paraíba.
DD apresentar uma composição que antecipa o imaginário
PINHEIRO, A. Sol se põe embalado pelo Bolero de Ravel. Disponível em:
artístico germânico.
http://tools.folha.com.br. Acesso em: 16 set. 2012 (adaptado).
EE estimular discussões sobre o papel da arte na
A interpretação musical de Jurandy do Sax, codinome
construção coletiva de cultura.
de José Jurandy Félix, apresenta um repertório
caracterizado pela
QUESTÃO 34
AA inter-relação de referenciais estéticos aparentemente
TEXTO I
distanciados.
BB valorização de músicas que revelam mensagens Logo no início de Gira, um grupo de sete bailarinas
de serenidade. ocupa o centro da cena. Mãos cruzadas sobre a lateral
esquerda do quadril, olhos fechados, troncos que pendulam
CC consagração do repertório erudito como cultura
sobre si mesmos em vaguíssimas órbitas, tudo nelas
dominante.
sugere o transe. Está estabelecido o caráter volátil do que
DD iniciativa de estímulo à vocação turística da cidade.
se passará no palco dali para frente. Mas engana-se quem
EE divisão hierárquica entre gêneros e estilos musicais.
pensa que vai assistir a uma representação mimética dos
QUESTÃO 33 cultos afro-brasileiros.
TEXTO I TEXTO II
Disponível em: www.grupocorpo.com.br. Acesso em: 2 jul. 2019.
SEGALL, L. Eternos caminhantes. Óleo sobre tela, 138 x 184 cm.
Museu Lasar Segall, IbramMinc, São Paulo, 1919. No diálogo que estabelece com religiões afro-brasileiras,
sintetizado na descrição e na imagem do espetáculo,
TEXTO II
a dança exprime uma
Em 1933, a obra Eternos caminhantes ingressou
AA crítica aos movimentos padronizados do balé clássico.
em uma das primeiras edições das exposições de Arte
BB representação contemporânea de rituais ancestrais
Degenerada, promovida por membros do partido nazista
extintos.
alemão. Nos anos seguintes, ela voltaria a ser exibida na
CC reelaboração estética erudita de práticas religiosas
mostra denominada Exposição da Vergonha, promovida
populares.
por pequenos grupos abastados. Em 1937, essa obra foi
confiscada pelo Ministério da Propaganda daquele país, na DD releitura irônica da atmosfera mística presente no culto
a entidades.
grande ação nacional-socialista contra a “Arte Degenerada”.
EE oposição entre o resgate de tradições e a efemeridade
SCHWARTZ, J. Perseguição à Arte Moderna em tempos de
guerra. São Paulo: Museu Lasar Segall, 2018 (adaptado). da vida humana.
–LC • 1º DIA • CADERNO 1 • AZUL– 15"
2;LC;140565;D;5;0;;2.78457;0.65111;0.16995;AZUL;1241;1.0;0;2023;2.7660600000000004;"*010175AZ15*
QUESTÃO 32 Quase cinquenta obras de Lasar Segall foram confiscadas
pelo regime totalitário alemão na primeira metade do
O sol começa a descer por trás da vegetação da Ilha
século XX, entre elas a obra Eternos caminhantes,
da Restinga, na outra margem do rio Paraíba, colorindo
considerada degenerada por
o céu de amarelo, laranja e lilás. Então se ouvem as
AA representar uma estética tida como inconveniente para
primeiras notas do Bolero, do compositor francês Maurice
oideário político vigente.
Ravel, executadas pelo saxofonista Jurandy. É assim o
BB manifestar um posicionamento político-cultural
pôr do sol da praia do Jacaré, em Cabedelo (Grande João
concebido por grupos de oposição.
Pessoa). Depois do Bolero, Jurandy toca Asa branca,
CC expressar a cultura artística por meio da representação
de Luiz Gonzaga, e Meu sublime torrão, de Genival
parcial do corpo humano.
Macedo, espécie de hino não oficial da Paraíba.
DD apresentar uma composição que antecipa o imaginário
PINHEIRO, A. Sol se põe embalado pelo Bolero de Ravel. Disponível em:
artístico germânico.
http://tools.folha.com.br. Acesso em: 16 set. 2012 (adaptado).
EE estimular discussões sobre o papel da arte na
A interpretação musical de Jurandy do Sax, codinome
construção coletiva de cultura.
de José Jurandy Félix, apresenta um repertório
caracterizado pela
QUESTÃO 34
AA inter-relação de referenciais estéticos aparentemente
TEXTO I
distanciados.
BB valorização de músicas que revelam mensagens Logo no início de Gira, um grupo de sete bailarinas
de serenidade. ocupa o centro da cena. Mãos cruzadas sobre a lateral
esquerda do quadril, olhos fechados, troncos que pendulam
CC consagração do repertório erudito como cultura
sobre si mesmos em vaguíssimas órbitas, tudo nelas
dominante.
sugere o transe. Está estabelecido o caráter volátil do que
DD iniciativa de estímulo à vocação turística da cidade.
se passará no palco dali para frente. Mas engana-se quem
EE divisão hierárquica entre gêneros e estilos musicais.
pensa que vai assistir a uma representação mimética dos
QUESTÃO 33 cultos afro-brasileiros.
TEXTO I TEXTO II
Disponível em: www.grupocorpo.com.br. Acesso em: 2 jul. 2019.
SEGALL, L. Eternos caminhantes. Óleo sobre tela, 138 x 184 cm.
Museu Lasar Segall, IbramMinc, São Paulo, 1919. No diálogo que estabelece com religiões afro-brasileiras,
sintetizado na descrição e na imagem do espetáculo,
TEXTO II
a dança exprime uma
Em 1933, a obra Eternos caminhantes ingressou
AA crítica aos movimentos padronizados do balé clássico.
em uma das primeiras edições das exposições de Arte
BB representação contemporânea de rituais ancestrais
Degenerada, promovida por membros do partido nazista
extintos.
alemão. Nos anos seguintes, ela voltaria a ser exibida na
CC reelaboração estética erudita de práticas religiosas
mostra denominada Exposição da Vergonha, promovida
populares.
por pequenos grupos abastados. Em 1937, essa obra foi
confiscada pelo Ministério da Propaganda daquele país, na DD releitura irônica da atmosfera mística presente no culto
a entidades.
grande ação nacional-socialista contra a “Arte Degenerada”.
EE oposição entre o resgate de tradições e a efemeridade
SCHWARTZ, J. Perseguição à Arte Moderna em tempos de
guerra. São Paulo: Museu Lasar Segall, 2018 (adaptado). da vida humana.
–LC • 1º DIA • CADERNO 1 • AZUL– 15"
85;CH;141129;A;14;0;;2.76836;0.6298;0.17991;AZUL;1271;;0;2023;2.74777;"*010175AZ30*
QUESTÃO 85 QUESTÃO 87
Produtores rurais europeus são antigos opositores TEXTO I
de um grande acordo com o Mercosul. Na visão deles, Oriunda da Romênia, Genny Gleizer aportou no Brasil
existe um nítido risco de concorrência desleal, pois, na em 1932. Assim como milhares de judeus do Leste Europeu,
Europa, é preciso seguir regras mais rígidas de produção, sua vinda para o Brasil ocorreu em um momento de ascensão
oque encarece o processo. Assim, eles não conseguiriam do antissemitismo na Europa que tornava precárias suas
competir com os preços, por exemplo, da carne brasileira vidas. O Brasil se colocava como uma possibilidade na
e teriam seus negócios ameaçados. Por outro lado, o setor busca por condições de sobrevivência e desenvolvimento.
industrial europeu se mobiliza a favor do acordo, uma
ANTÃO, A. C. C. B. Gênero, imigração e política: o caso da judia comunista Genny Gleizer
vez que as reduções de tarifas no comércio internacional no Governo Vargas (1932-1935). Rio de Janeiro: Casa de Oswaldo Cruz, 2017 (adaptado).
dariam maior acesso ao mercado sul-americano. Um TEXTO II
exemplo é o setor automotivo europeu, que prevê maior A presença judaica no Brasil foi criando aos poucos
participação e concorrência nos países do Mercosul caso certas desconfianças que se refletiram em órgãos da
oacordo siga em frente. imprensa e em círculos intelectuais e políticos. Em parte,
ROUBICEK, M. Como o risco ambiental afeta o acordo entre Mercosul e União Europeia. essa imagem negativa adviria da onda nacionalista surgida
Disponível em: www.nexojornal.com.br. Acesso em: 25 out. 2021.
no final dos anos 1910, que concebia imigrantes como
No contexto do acordo citado, os dois grupos econômicos concorrentes dos trabalhadores brasileiros, ou como
europeus defendem, respectivamente, a seres improdutivos, exploradores da mão de obra e da
AA restrição dos fluxos migratórios e a maior atuação de riqueza autóctone. Além disso, as elites políticas da época
sindicatos. acreditavam que os estrangeiros eram portadores das
BB ampliação das leis trabalhistas e a plena importação doutrinas anarquista e comunista, estranhas à “índole
do povo brasileiro”. Esses “indesejáveis” seriam um mal
de manufaturados.
externo que corromperia a nação.
CC proteção das florestas nacionais e a ampla
MAIO, M. C.; CALAÇA, C. E. Um balanço da bibliografia sobre o antissemitismo
transferência de tecnologias. no Brasil. In: GRINBERG, K. (Org.). Os judeus no Brasil.
Rio de Janeiro: Civilização Brasileira, 2005 (adaptado).
DD manutenção das barreiras fitossanitárias e a livre
circulação de mercadorias. Conforme descrito nos textos, o tratamento dispensado
aos grupos mencionados se fundamentava em
EE remoção dos entraves alfandegários e a melhor
remuneração de empregados. AA preceitos teológicos e religiosos.
BB aspectos socioeconômicos e ideológicos.
QUESTÃO 86
CC regulamentações territoriais e alfandegárias.
Durante a Revolução Francesa, um certo padre Niollant
DD orientações constitucionais e estatutárias.
escondeu-se no pequeno castelo de L’Escarbas. Pagou
EE decretos legislativos e internacionais.
amplamente a hospitalidade do velho fidalgo ocupando-se
da educação de sua filha, Anaïs. A presença da mãe em
QUESTÃO 88
nada modificou essa educação masculina dada a uma
jovem criatura já muito inclinada à independência em Concorrer e competir não são a mesma coisa.
virtude da vida no campo. O padre transmitiu à aluna sua A concorrência pode até ser saudável sempre que a batalha
intrepidez de opiniões e sua facilidade de julgamento, entre agentes, para melhor empreender uma tarefa e obter
sem pensar que essas qualidades, tão necessárias num melhores resultados finais, exige o respeito a certas regras de
homem, se tornam defeitos numa mulher destinada aos convivência preestabelecidas ou não. Já a competitividade
humildes afazeres de mãe de família. Embora o padre se funda na invenção de novas armas de luta, num exercício
recomendasse continuamente à aluna ser tanto mais em que a única regra é a conquista da melhor posição.
graciosa e modesta quanto seu saber era mais extenso, A competitividade é uma espécie de guerra em que tudo
a senhorita de Nègrepelisse ficou com excelente opinião vale e, desse modo, sua prática provoca um afrouxamento
de si mesma. dos valores morais e um convite ao exercício da violência.
BALZAC, H. Ilusões perdidas. São Paulo: Penguin Classics; SANTOS, M. Por uma outra globalização: do pensamento único
Cia. das Letras, 2011 (adaptado). à consciência universal. Rio de Janeiro: Record, 2006.
O comportamento desenvolvido pela personagem De acordo com a diferenciação feita pelo autor, que prática
evidencia uma postura de econômica é considerada moralmente condenável?
AA abandono de laços afetivos. AA Adoção do dumping comercial.
BB negação da ideia de subjetividade. BB Fusão da função administrativa.
CC aceitação da hierarquia de gênero. CC Criação de holding empresarial.
DD consolidação da estratificação social. DD Limitação do mercado monopolista.
EE ruptura de valores institucionalizados. EE Modernização da produção industrial.
30 –CH • 1º DIA • CADERNO 1 • AZUL–"
