CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
138;MT;141509;A;20;0;;3.71206;2.19166;0.05382;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
117;CN;117699;E;9;0;;3.65154;2.39907;0.30683;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
117;CN;117699;E;9;0;;3.65154;2.39907;0.30683;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
117;CN;117699;E;9;0;;3.65154;2.39907;0.30683;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
166;MT;88553;A;19;0;;3.65114;2.39583;0.09693;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
166;MT;88553;A;19;0;;3.65114;2.39583;0.09693;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
166;MT;88553;A;19;0;;3.65114;2.39583;0.09693;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
45;LC;150590;B;20;0;;3.65075;0.35563;0.20786;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
45;LC;150590;B;20;0;;3.65075;0.35563;0.20786;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
45;LC;150590;B;20;0;;3.65075;0.35563;0.20786;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;97804;D;22;0;;3.63182;1.75456;0.06937;AZUL;1569;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;97804;D;22;0;;3.63182;1.75456;0.06937;AZUL;1569;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;97804;D;22;0;;3.63182;1.75456;0.06937;AZUL;1569;;0;2025;Texto extraído diretamente do caderno oficial.
141;MT;117905;D;3;0;;3.62268;2.158;0.2215;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
141;MT;117905;D;3;0;;3.62268;2.158;0.2215;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
141;MT;117905;D;3;0;;3.62268;2.158;0.2215;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
110;CN;141618;D;26;0;;3.58422;2.50706;0.24943;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
110;CN;141618;D;26;0;;3.58422;2.50706;0.24943;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
110;CN;141618;D;26;0;;3.58422;2.50706;0.24943;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
28;LC;150671;E;30;0;;3.52562;0.36201;0.19772;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
28;LC;150671;E;30;0;;3.52562;0.36201;0.19772;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
28;LC;150671;E;30;0;;3.52562;0.36201;0.19772;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
151;MT;22140;E;19;0;;3.52209;1.94638;0.0874;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
151;MT;22140;E;19;0;;3.52209;1.94638;0.0874;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
151;MT;22140;E;19;0;;3.52209;1.94638;0.0874;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
158;MT;5827;B;21;0;;3.49176;2.62896;0.12305;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
158;MT;5827;B;21;0;;3.49176;2.62896;0.12305;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
158;MT;5827;B;21;0;;3.49176;2.62896;0.12305;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
59;CH;140651;B;3;0;;3.45768;1.26163;0.22242;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
59;CH;140651;B;3;0;;3.45768;1.26163;0.22242;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
59;CH;140651;B;3;0;;3.45768;1.26163;0.22242;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
23;LC;150623;E;19;0;;3.44598;0.4296;0.12383;AZUL;1549;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
23;LC;150623;E;19;0;;3.44598;0.4296;0.12383;AZUL;1549;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
23;LC;150623;E;19;0;;3.44598;0.4296;0.12383;AZUL;1549;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
161;MT;56137;A;15;0;;3.44319;2.40249;0.11079;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
161;MT;56137;A;15;0;;3.44319;2.40249;0.11079;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
161;MT;56137;A;15;0;;3.44319;2.40249;0.11079;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
27;LC;157632;A;12;0;;3.41081;0.75671;0.173;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
27;LC;157632;A;12;0;;3.41081;0.75671;0.173;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
