CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
132;CN;88655;D;4;0;;3.82953;0.85524;0.11511;AZUL;1187;;0;2022;4.517790000000001;Questão de Espanhol - Posição 132 (Consulte o Caderno Azul Oficial)
132;CN;88655;D;4;0;;3.82953;0.85524;0.11511;AZUL;1085;;0;2022;4.517790000000001;Questão de Espanhol - Posição 132 (Consulte o Caderno Azul Oficial)
52;CH;88045;D;18;0;;3.62371;0.51644;0.275;AZUL;1175;;0;2022;4.3231;Questão de Espanhol - Posição 52 (Consulte o Caderno Azul Oficial)
52;CH;88045;D;18;0;;3.62371;0.51644;0.275;AZUL;1055;;0;2022;4.3231;Questão de Espanhol - Posição 52 (Consulte o Caderno Azul Oficial)
79;CH;140448;A;17;0;;3.25322;0.38837;0.2039;AZUL;1095;;0;2022;4.321829999999999;Questão de Espanhol - Posição 79 (Consulte o Caderno Azul Oficial)
79;CH;140448;A;17;0;;3.25322;0.38837;0.2039;AZUL;1135;;0;2022;4.321829999999999;Questão de Espanhol - Posição 79 (Consulte o Caderno Azul Oficial)
66;CH;118107;D;21;0;;1.64494;-0.6571;0.20244;AZUL;1135;;0;2022;4.24898;Questão de Espanhol - Posição 66 (Consulte o Caderno Azul Oficial)
66;CH;118107;D;21;0;;1.64494;-0.6571;0.20244;AZUL;1095;;0;2022;4.24898;Questão de Espanhol - Posição 66 (Consulte o Caderno Azul Oficial)
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1179;1.0;0;2022;4.18896;Questão de Espanhol - Posição 1 (Consulte o Caderno Azul Oficial)
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1065;1.0;0;2022;4.18896;Questão de Espanhol - Posição 1 (Consulte o Caderno Azul Oficial)
34;LC;50045;B;21;0;;1.66387;-0.64576;0.21722;AZUL;1145;;0;2022;4.17892;Questão de Espanhol - Posição 34 (Consulte o Caderno Azul Oficial)
34;LC;50045;B;21;0;;1.66387;-0.64576;0.21722;AZUL;1105;;0;2022;4.17892;Questão de Espanhol - Posição 34 (Consulte o Caderno Azul Oficial)
27;LC;141410;B;21;0;;2.62079;0.2007;0.10693;AZUL;1179;;0;2022;4.10483;Questão de Espanhol - Posição 27 (Consulte o Caderno Azul Oficial)
27;LC;141410;B;21;0;;2.62079;0.2007;0.10693;AZUL;1065;;0;2022;4.10483;Questão de Espanhol - Posição 27 (Consulte o Caderno Azul Oficial)
24;LC;141440;E;26;0;;2.72306;0.13273;0.20082;AZUL;1065;;0;2022;4.04383;Questão de Espanhol - Posição 24 (Consulte o Caderno Azul Oficial)
24;LC;141440;E;26;0;;2.72306;0.13273;0.20082;AZUL;1179;;0;2022;4.04383;Questão de Espanhol - Posição 24 (Consulte o Caderno Azul Oficial)
11;LC;141280;D;12;0;;3.28514;0.58616;0.15868;AZUL;1105;;0;2022;4.0184;Questão de Espanhol - Posição 11 (Consulte o Caderno Azul Oficial)
11;LC;141280;D;12;0;;3.28514;0.58616;0.15868;AZUL;1145;;0;2022;4.0184;Questão de Espanhol - Posição 11 (Consulte o Caderno Azul Oficial)
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1055;;0;2022;3.97747;Questão de Espanhol - Posição 56 (Consulte o Caderno Azul Oficial)
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1175;;0;2022;3.97747;Questão de Espanhol - Posição 56 (Consulte o Caderno Azul Oficial)
37;LC;141390;A;30;0;;1.54579;-0.30477;0.00839;AZUL;1065;;0;2022;3.96394;Questão de Espanhol - Posição 37 (Consulte o Caderno Azul Oficial)
37;LC;141390;A;30;0;;1.54579;-0.30477;0.00839;AZUL;1179;;0;2022;3.96394;Questão de Espanhol - Posição 37 (Consulte o Caderno Azul Oficial)
103;CN;85445;E;20;0;;4.44898;1.4048;0.15587;AZUL;1085;;0;2022;3.904209999999999;Questão de Espanhol - Posição 103 (Consulte o Caderno Azul Oficial)
103;CN;85445;E;20;0;;4.44898;1.4048;0.15587;AZUL;1187;;0;2022;3.904209999999999;Questão de Espanhol - Posição 103 (Consulte o Caderno Azul Oficial)
26;LC;96502;C;19;0;;1.14926;-0.51604;0.00912;AZUL;1179;;0;2022;3.80104;Questão de Espanhol - Posição 26 (Consulte o Caderno Azul Oficial)
26;LC;96502;C;19;0;;1.14926;-0.51604;0.00912;AZUL;1065;;0;2022;3.80104;Questão de Espanhol - Posição 26 (Consulte o Caderno Azul Oficial)
30;LC;26545;C;15;0;;4.15101;1.348;0.0928;AZUL;1179;;0;2022;3.79402;Questão de Espanhol - Posição 30 (Consulte o Caderno Azul Oficial)
30;LC;26545;C;15;0;;4.15101;1.348;0.0928;AZUL;1065;;0;2022;3.79402;Questão de Espanhol - Posição 30 (Consulte o Caderno Azul Oficial)
78;CH;67980;E;6;0;;4.03907;1.33056;0.05942;AZUL;1055;;0;2022;3.78936;Questão de Espanhol - Posição 78 (Consulte o Caderno Azul Oficial)
78;CH;67980;E;6;0;;4.03907;1.33056;0.05942;AZUL;1175;;0;2022;3.78936;Questão de Espanhol - Posição 78 (Consulte o Caderno Azul Oficial)
13;LC;140917;B;17;0;;2.989;0.4382;0.18044;AZUL;1145;;0;2022;3.7612;Questão de Espanhol - Posição 13 (Consulte o Caderno Azul Oficial)
13;LC;140917;B;17;0;;2.989;0.4382;0.18044;AZUL;1105;;0;2022;3.7612;Questão de Espanhol - Posição 13 (Consulte o Caderno Azul Oficial)
96;CN;33229;E;30;0;;2.0763;-0.17376;0.19541;AZUL;1125;;0;2022;3.69683;Questão de Espanhol - Posição 96 (Consulte o Caderno Azul Oficial)
96;CN;33229;E;30;0;;2.0763;-0.17376;0.19541;AZUL;1165;;0;2022;3.69683;Questão de Espanhol - Posição 96 (Consulte o Caderno Azul Oficial)
107;CN;85860;C;24;0;;5.31621;2.04288;0.17088;AZUL;1085;;0;2022;3.6493800000000007;Questão de Espanhol - Posição 107 (Consulte o Caderno Azul Oficial)
107;CN;85860;C;24;0;;5.31621;2.04288;0.17088;AZUL;1187;;0;2022;3.6493800000000007;Questão de Espanhol - Posição 107 (Consulte o Caderno Azul Oficial)
67;CH;141148;D;10;0;;3.48759;0.79822;0.18644;AZUL;1175;;0;2022;3.64832;Questão de Espanhol - Posição 67 (Consulte o Caderno Azul Oficial)
67;CH;141148;D;10;0;;3.48759;0.79822;0.18644;AZUL;1055;;0;2022;3.64832;Questão de Espanhol - Posição 67 (Consulte o Caderno Azul Oficial)
14;LC;42940;D;22;0;;1.30734;-0.29879;0.00797;AZUL;1065;;0;2022;3.4712;Questão de Espanhol - Posição 14 (Consulte o Caderno Azul Oficial)
14;LC;42940;D;22;0;;1.30734;-0.29879;0.00797;AZUL;1179;;0;2022;3.4712;Questão de Espanhol - Posição 14 (Consulte o Caderno Azul Oficial)
90;CH;141062;A;6;0;;2.7926;0.38416;0.19484;AZUL;1135;;0;2022;3.4585200000000005;Questão de Espanhol - Posição 90 (Consulte o Caderno Azul Oficial)
90;CH;141062;A;6;0;;2.7926;0.38416;0.19484;AZUL;1095;;0;2022;3.4585200000000005;Questão de Espanhol - Posição 90 (Consulte o Caderno Azul Oficial)
131;CN;141503;C;3;0;;2.86161;0.4948;0.1606;AZUL;1085;;0;2022;3.4358200000000005;Questão de Espanhol - Posição 131 (Consulte o Caderno Azul Oficial)
131;CN;141503;C;3;0;;2.86161;0.4948;0.1606;AZUL;1187;;0;2022;3.4358200000000005;Questão de Espanhol - Posição 131 (Consulte o Caderno Azul Oficial)
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1145;;0;2022;3.41252;Questão de Espanhol - Posição 18 (Consulte o Caderno Azul Oficial)
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1105;;0;2022;3.41252;Questão de Espanhol - Posição 18 (Consulte o Caderno Azul Oficial)
5;LC;140567;A;5;0;;1.95054;-0.11616;0.18874;AZUL;1179;1.0;0;2022;3.30586;Questão de Espanhol - Posição 5 (Consulte o Caderno Azul Oficial)
5;LC;140567;A;5;0;;1.95054;-0.11616;0.18874;AZUL;1065;1.0;0;2022;3.30586;Questão de Espanhol - Posição 5 (Consulte o Caderno Azul Oficial)
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1105;;0;2022;3.26115;Questão de Espanhol - Posição 10 (Consulte o Caderno Azul Oficial)
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1145;;0;2022;3.26115;Questão de Espanhol - Posição 10 (Consulte o Caderno Azul Oficial)
70;CH;97262;A;15;0;;1.46058;-0.44013;0.20483;AZUL;1055;;0;2022;3.2174;Questão de Espanhol - Posição 70 (Consulte o Caderno Azul Oficial)
70;CH;97262;A;15;0;;1.46058;-0.44013;0.20483;AZUL;1175;;0;2022;3.2174;Questão de Espanhol - Posição 70 (Consulte o Caderno Azul Oficial)
54;CH;141356;E;10;0;;2.87862;0.56552;0.16946;AZUL;1135;;0;2022;3.213380000000001;Questão de Espanhol - Posição 54 (Consulte o Caderno Azul Oficial)
54;CH;141356;E;10;0;;2.87862;0.56552;0.16946;AZUL;1095;;0;2022;3.213380000000001;Questão de Espanhol - Posição 54 (Consulte o Caderno Azul Oficial)
41;LC;10776;B;17;0;;1.35922;-0.10494;0.00701;AZUL;1065;;0;2022;2.9982100000000003;Questão de Espanhol - Posição 41 (Consulte o Caderno Azul Oficial)
41;LC;10776;B;17;0;;1.35922;-0.10494;0.00701;AZUL;1179;;0;2022;2.9982100000000003;Questão de Espanhol - Posição 41 (Consulte o Caderno Azul Oficial)
68;CH;111964;D;7;0;;2.81132;0.5445;0.20515;AZUL;1055;;0;2022;2.96339;Questão de Espanhol - Posição 68 (Consulte o Caderno Azul Oficial)
68;CH;111964;D;7;0;;2.81132;0.5445;0.20515;AZUL;1175;;0;2022;2.96339;Questão de Espanhol - Posição 68 (Consulte o Caderno Azul Oficial)
25;LC;141203;C;9;0;;1.71461;-0.15137;0.18763;AZUL;1065;;0;2022;2.94518;Questão de Espanhol - Posição 25 (Consulte o Caderno Azul Oficial)
25;LC;141203;C;9;0;;1.71461;-0.15137;0.18763;AZUL;1179;;0;2022;2.94518;Questão de Espanhol - Posição 25 (Consulte o Caderno Azul Oficial)
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1125;;0;2022;2.93255;Questão de Espanhol - Posição 94 (Consulte o Caderno Azul Oficial)
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1165;;0;2022;2.93255;Questão de Espanhol - Posição 94 (Consulte o Caderno Azul Oficial)
173;MT;30327;D;25;0;;2.81078;0.63977;0.16335;AZUL;1075;;0;2022;2.8855;Questão de Espanhol - Posição 173 (Consulte o Caderno Azul Oficial)
173;MT;30327;D;25;0;;2.81078;0.63977;0.16335;AZUL;1183;;0;2022;2.8855;Questão de Espanhol - Posição 173 (Consulte o Caderno Azul Oficial)
72;CH;141384;D;18;0;;3.39376;1.05605;0.15958;AZUL;1175;;0;2022;2.82147;Questão de Espanhol - Posição 72 (Consulte o Caderno Azul Oficial)
72;CH;141384;D;18;0;;3.39376;1.05605;0.15958;AZUL;1055;;0;2022;2.82147;Questão de Espanhol - Posição 72 (Consulte o Caderno Azul Oficial)
19;LC;62114;E;28;0;;1.72223;0.06864;0.08576;AZUL;1145;;0;2022;2.80974;Questão de Espanhol - Posição 19 (Consulte o Caderno Azul Oficial)
19;LC;62114;E;28;0;;1.72223;0.06864;0.08576;AZUL;1105;;0;2022;2.80974;Questão de Espanhol - Posição 19 (Consulte o Caderno Azul Oficial)
38;LC;140893;B;3;0;;2.13983;0.12205;0.2211;AZUL;1105;;0;2022;2.8080099999999995;Questão de Espanhol - Posição 38 (Consulte o Caderno Azul Oficial)
38;LC;140893;B;3;0;;2.13983;0.12205;0.2211;AZUL;1145;;0;2022;2.8080099999999995;Questão de Espanhol - Posição 38 (Consulte o Caderno Azul Oficial)
20;LC;49457;C;3;0;;2.13476;0.17278;0.19035;AZUL;1105;;0;2022;2.79943;Questão de Espanhol - Posição 20 (Consulte o Caderno Azul Oficial)
20;LC;49457;C;3;0;;2.13476;0.17278;0.19035;AZUL;1145;;0;2022;2.79943;Questão de Espanhol - Posição 20 (Consulte o Caderno Azul Oficial)
60;CH;140198;B;27;0;;1.17746;-0.4538;0.19805;AZUL;1095;;0;2022;2.7260699999999995;Questão de Espanhol - Posição 60 (Consulte o Caderno Azul Oficial)
60;CH;140198;B;27;0;;1.17746;-0.4538;0.19805;AZUL;1135;;0;2022;2.7260699999999995;Questão de Espanhol - Posição 60 (Consulte o Caderno Azul Oficial)
83;CH;141072;B;8;0;;2.78275;0.64418;0.18557;AZUL;1055;;0;2022;2.7051100000000003;Questão de Espanhol - Posição 83 (Consulte o Caderno Azul Oficial)
83;CH;141072;B;8;0;;2.78275;0.64418;0.18557;AZUL;1175;;0;2022;2.7051100000000003;Questão de Espanhol - Posição 83 (Consulte o Caderno Azul Oficial)
25;LC;96721;D;14;0;;2.34057;0.44236;0.13703;AZUL;1145;;0;2022;2.66891;Questão de Espanhol - Posição 25 (Consulte o Caderno Azul Oficial)
25;LC;96721;D;14;0;;2.34057;0.44236;0.13703;AZUL;1105;;0;2022;2.66891;Questão de Espanhol - Posição 25 (Consulte o Caderno Azul Oficial)
49;CH;140639;B;30;0;;2.71371;0.59055;0.19782;AZUL;1055;;0;2022;2.6666699999999994;Questão de Espanhol - Posição 49 (Consulte o Caderno Azul Oficial)
49;CH;140639;B;30;0;;2.71371;0.59055;0.19782;AZUL;1175;;0;2022;2.6666699999999994;Questão de Espanhol - Posição 49 (Consulte o Caderno Azul Oficial)
13;LC;120622;B;30;0;;2.558;0.65099;0.12178;AZUL;1065;;0;2022;2.55413;Questão de Espanhol - Posição 13 (Consulte o Caderno Azul Oficial)
13;LC;120622;B;30;0;;2.558;0.65099;0.12178;AZUL;1179;;0;2022;2.55413;Questão de Espanhol - Posição 13 (Consulte o Caderno Azul Oficial)
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1165;;0;2022;2.48455;Questão de Espanhol - Posição 91 (Consulte o Caderno Azul Oficial)
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1125;;0;2022;2.48455;Questão de Espanhol - Posição 91 (Consulte o Caderno Azul Oficial)
128;CN;111613;A;2;0;;3.25053;1.20513;0.08404;AZUL;1085;;0;2022;2.46547;Questão de Espanhol - Posição 128 (Consulte o Caderno Azul Oficial)
128;CN;111613;A;2;0;;3.25053;1.20513;0.08404;AZUL;1187;;0;2022;2.46547;Questão de Espanhol - Posição 128 (Consulte o Caderno Azul Oficial)
6;LC;141227;B;12;0;;2.47458;0.59053;0.14386;AZUL;1145;;0;2022;2.45827;Questão de Espanhol - Posição 6 (Consulte o Caderno Azul Oficial)
6;LC;141227;B;12;0;;2.47458;0.59053;0.14386;AZUL;1105;;0;2022;2.45827;Questão de Espanhol - Posição 6 (Consulte o Caderno Azul Oficial)
98;CN;96553;C;13;0;;3.12774;0.99373;0.17247;AZUL;1125;;0;2022;2.4119400000000004;Questão de Espanhol - Posição 98 (Consulte o Caderno Azul Oficial)
98;CN;96553;C;13;0;;3.12774;0.99373;0.17247;AZUL;1165;;0;2022;2.4119400000000004;Questão de Espanhol - Posição 98 (Consulte o Caderno Azul Oficial)
175;MT;60441;E;1;0;;1.42701;-0.02398;0.11013;AZUL;1183;;0;2022;2.37531;Questão de Espanhol - Posição 175 (Consulte o Caderno Azul Oficial)
175;MT;60441;E;1;0;;1.42701;-0.02398;0.11013;AZUL;1075;;0;2022;2.37531;Questão de Espanhol - Posição 175 (Consulte o Caderno Azul Oficial)
68;CH;87862;C;2;0;;1.95212;0.2234;0.17538;AZUL;1135;;0;2022;2.35714;Questão de Espanhol - Posição 68 (Consulte o Caderno Azul Oficial)
68;CH;87862;C;2;0;;1.95212;0.2234;0.17538;AZUL;1095;;0;2022;2.35714;Questão de Espanhol - Posição 68 (Consulte o Caderno Azul Oficial)
95;CN;83635;D;21;0;;1.71246;0.05316;0.18217;AZUL;1165;;0;2022;2.3545900000000004;Questão de Espanhol - Posição 95 (Consulte o Caderno Azul Oficial)
95;CN;83635;D;21;0;;1.71246;0.05316;0.18217;AZUL;1125;;0;2022;2.3545900000000004;Questão de Espanhol - Posição 95 (Consulte o Caderno Azul Oficial)
42;LC;120644;A;23;0;;2.15635;0.41038;0.15037;AZUL;1145;;0;2022;2.3297100000000004;Questão de Espanhol - Posição 42 (Consulte o Caderno Azul Oficial)
42;LC;120644;A;23;0;;2.15635;0.41038;0.15037;AZUL;1105;;0;2022;2.3297100000000004;Questão de Espanhol - Posição 42 (Consulte o Caderno Azul Oficial)
89;CH;140190;C;5;0;;1.94428;0.27387;0.14788;AZUL;1175;;0;2022;2.3275500000000005;Questão de Espanhol - Posição 89 (Consulte o Caderno Azul Oficial)
89;CH;140190;C;5;0;;1.94428;0.27387;0.14788;AZUL;1055;;0;2022;2.3275500000000005;Questão de Espanhol - Posição 89 (Consulte o Caderno Azul Oficial)
65;CH;141304;B;29;0;;1.67473;0.01612;0.19993;AZUL;1135;;0;2022;2.30145;Questão de Espanhol - Posição 65 (Consulte o Caderno Azul Oficial)
65;CH;141304;B;29;0;;1.67473;0.01612;0.19993;AZUL;1095;;0;2022;2.30145;Questão de Espanhol - Posição 65 (Consulte o Caderno Azul Oficial)
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1135;;0;2022;2.27274;Questão de Espanhol - Posição 55 (Consulte o Caderno Azul Oficial)
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1095;;0;2022;2.27274;Questão de Espanhol - Posição 55 (Consulte o Caderno Azul Oficial)
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1065;;0;2022;2.2701200000000004;Questão de Espanhol - Posição 45 (Consulte o Caderno Azul Oficial)
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1179;;0;2022;2.2701200000000004;Questão de Espanhol - Posição 45 (Consulte o Caderno Azul Oficial)
82;CH;141330;E;17;0;;2.5062;0.59575;0.20026;AZUL;1095;;0;2022;2.22385;Questão de Espanhol - Posição 82 (Consulte o Caderno Azul Oficial)
82;CH;141330;E;17;0;;2.5062;0.59575;0.20026;AZUL;1135;;0;2022;2.22385;Questão de Espanhol - Posição 82 (Consulte o Caderno Azul Oficial)
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1095;;0;2022;2.20377;Questão de Espanhol - Posição 67 (Consulte o Caderno Azul Oficial)
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1135;;0;2022;2.20377;Questão de Espanhol - Posição 67 (Consulte o Caderno Azul Oficial)
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1095;;0;2022;2.0937400000000004;Questão de Espanhol - Posição 86 (Consulte o Caderno Azul Oficial)
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1135;;0;2022;2.0937400000000004;Questão de Espanhol - Posição 86 (Consulte o Caderno Azul Oficial)
4;LC;112142;A;6;0;;1.72384;0.14481;0.18987;AZUL;1145;1.0;0;2022;2.0639000000000003;Questão de Espanhol - Posição 4 (Consulte o Caderno Azul Oficial)
4;LC;112142;A;6;0;;1.72384;0.14481;0.18987;AZUL;1105;1.0;0;2022;2.0639000000000003;Questão de Espanhol - Posição 4 (Consulte o Caderno Azul Oficial)
3;LC;118248;C;7;0;;1.52036;-0.00517;0.20442;AZUL;1145;1.0;0;2022;2.03413;Questão de Espanhol - Posição 3 (Consulte o Caderno Azul Oficial)
3;LC;118248;C;7;0;;1.52036;-0.00517;0.20442;AZUL;1105;1.0;0;2022;2.03413;Questão de Espanhol - Posição 3 (Consulte o Caderno Azul Oficial)
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1135;;0;2022;2.00562;Questão de Espanhol - Posição 71 (Consulte o Caderno Azul Oficial)
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1095;;0;2022;2.00562;Questão de Espanhol - Posição 71 (Consulte o Caderno Azul Oficial)
85;CH;125944;D;4;0;;1.69059;0.29126;0.1166;AZUL;1175;;0;2022;1.9244;Questão de Espanhol - Posição 85 (Consulte o Caderno Azul Oficial)
85;CH;125944;D;4;0;;1.69059;0.29126;0.1166;AZUL;1055;;0;2022;1.9244;Questão de Espanhol - Posição 85 (Consulte o Caderno Azul Oficial)
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1165;;0;2022;1.9165000000000003;Questão de Espanhol - Posição 121 (Consulte o Caderno Azul Oficial)
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1125;;0;2022;1.9165000000000003;Questão de Espanhol - Posição 121 (Consulte o Caderno Azul Oficial)
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1183;;0;2022;1.90973;Questão de Espanhol - Posição 179 (Consulte o Caderno Azul Oficial)
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1075;;0;2022;1.90973;Questão de Espanhol - Posição 179 (Consulte o Caderno Azul Oficial)
133;CN;111596;D;11;0;;1.45373;0.03244;0.1846;AZUL;1125;;0;2022;1.88714;Questão de Espanhol - Posição 133 (Consulte o Caderno Azul Oficial)
133;CN;111596;D;11;0;;1.45373;0.03244;0.1846;AZUL;1165;;0;2022;1.88714;Questão de Espanhol - Posição 133 (Consulte o Caderno Azul Oficial)
87;CH;140572;B;19;0;;2.46583;0.73772;0.17053;AZUL;1175;;0;2022;1.86585;Questão de Espanhol - Posição 87 (Consulte o Caderno Azul Oficial)
87;CH;140572;B;19;0;;2.46583;0.73772;0.17053;AZUL;1055;;0;2022;1.86585;Questão de Espanhol - Posição 87 (Consulte o Caderno Azul Oficial)
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1179;;0;2022;1.81386;Questão de Espanhol - Posição 12 (Consulte o Caderno Azul Oficial)
